,,,,,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
154,Tony Fisher\FishTo00,GNB,RB,25,16,0,1,1,8,1,0,65,224,3.45,0,44,38,277,7.29,2,1,,2,,,66,104.4,110.4,85.4,,45,
155,Tyrone Wheatley\WheaTy00,OAK,RB,32,8,7,0,0,0,0,0,85,327,3.85,4,15,15,78,5.20,0,0,,4,,,65,79.5,82.5,72.0,,47,
156,Tatum Bell\BellTa00,DEN,RB,23,14,0,0,0,0,0,0,75,396,5.28,3,7,5,80,16.00,0,1,1,3,,,64,68.6,72.6,66.1,,50,
157,Doug Gabriel\GabrDo00,OAK,WR,24,16,5,0,0,0,0,0,2,7,3.50,0,79,33,551,16.70,2,2,2,2,,,64,96.8,101.8,80.3,,60,
158,Travis Minor\MinoTr00,MIA,RB,25,11,4,0,0,0,0,0,109,388,3.56,3,27,13,75,5.77,0,0,,3,,,64,77.3,80.3,70.8,,48,
159,Anthony Thomas\ThomAn01,CHI,RB,27,12,2,0,0,0,0,0,122,404,3.31,2,23,17,132,7.76,0,1,1,2,,,64,80.6,87.6,72.1,,49,
160,Shaun McDonald\McDoSh00,STL,WR,23,16,0,0,0,0,0,0,4,0,0.00,0,68,37,494,13.35,3,4,2,3,,,63,100.4,105.4,81.9,,61,
161,Moe Williams\WillMo00,MIN,RB,30,14,1,0,0,0,0,0,30,161,5.37,3,27,21,233,11.10,1,0,,4,,,63,84.4,90.4,73.9,,51,
162,Mewelde Moore\MoorMe00,MIN,RB,22,10,3,0,1,0,0,0,65,379,5.83,0,32,27,238,8.81,0,0,,0,,,62,88.7,94.7,75.2,,52,
163,Jerome Pathon\PathJe00,NOR,WR,29,15,7,0,0,0,0,0,0,0,,0,67,34,581,17.09,1,1,1,1,,,62,96.1,100.1,79.1,,62,
164,Koren Robinson\RobiKo00,SEA,WR,24,10,8,0,0,0,0,0,1,3,3.00,0,67,31,495,15.97,2,0,,2,,,62,92.8,95.8,77.3,,63,
165,Jerry Rice\RiceJe00,2TM,WR,42,17,14,0,0,0,0,0,0,0,,0,64,30,429,14.30,3,0,,3,,,61,90.9,93.9,75.9,,64,
166,Michael Bennett\BennMi00,MIN,RB,26,11,7,0,0,0,0,0,70,276,3.94,1,23,21,207,9.86,1,1,,2,,,60,81.3,87.3,70.8,,53,
167,Curtis Conway\ConwCu00,SFO,WR,33,16,5,0,0,0,0,0,0,0,,0,75,38,403,10.61,3,0,,3,1,,60,98.3,101.3,79.3,,65,
168,Bobby Engram\EngrBo00,SEA,WR,31,13,7,0,0,0,0,0,0,0,,0,53,36,499,13.86,2,1,1,2,,,60,95.9,99.9,77.9,,66,
169,Derrius Thompson\ThomDe00,MIA,WR,27,16,3,0,0,0,0,0,0,0,,0,48,23,359,15.61,4,0,,4,,,60,82.9,85.9,71.4,,67,
170,Jesse Chatman\ChatJe00,SDG,RB,25,15,0,0,0,0,0,0,65,392,6.03,3,2,2,17,8.50,0,1,,3,,,59,60.9,63.9,59.9,,54,
171,Steve Heiden\HeidSt00,CLE,TE,28,13,13,0,0,0,0,0,0,0,,0,42,28,287,10.25,5,1,1,5,1,,59,86.7,90.7,72.7,,16,
172,Bryant Johnson\JohnBr02,ARI,WR,23,16,11,0,0,0,0,0,2,-6,-3.00,0,102,49,537,10.96,1,1,,1,,,59,108.1,111.1,83.6,,68,
173,Quincy Morgan\MorgQu00,2TM,WR,27,15,12,0,0,0,0,0,2,23,11.50,0,68,31,404,13.03,3,1,1,3,,,59,89.7,93.7,74.2,,69,
174,Corey Bradford\BradCo00,HOU,WR,29,15,10,0,0,0,0,0,0,0,,0,54,27,399,14.78,3,0,,3,,,58,84.9,87.9,71.4,,70,
175,Aaron Stecker\StecAa00,NOR,RB,29,16,3,0,0,0,0,0,58,244,4.21,2,38,29,174,6.00,0,1,1,3,,,58,86.8,93.8,72.3,,55,
176,Shawn Bryson\BrysSh00,DET,RB,28,16,1,0,0,0,0,0,50,264,5.28,0,57,44,322,7.32,0,1,1,0,,,57,100.6,107.6,78.6,,56,
177,Kevin Curtis\CurtKe00,STL,WR,26,15,0,0,0,0,0,0,3,24,8.00,0,50,32,421,13.16,2,1,1,2,1,,57,88.5,92.5,72.5,,71,
178,Jay Fiedler\FiedJa00,MIA,QB,33,8,7,101,190,1186,7,8,12,59,4.92,0,0,0,0,,0,9,4,0,,,57,57.3,72.3,65.3,,34,
179,Troy Edwards\EdwaTr00,JAX,WR,27,16,4,0,0,0,0,0,2,2,1.00,0,80,50,533,10.66,1,3,2,1,,,56,105.5,110.5,80.5,,73,
180,Kelley Washington\WashKe00,CIN,WR,25,16,2,0,0,0,0,0,1,-1,-1.00,0,50,31,378,12.19,3,0,,3,,,56,86.7,89.7,71.2,,72,
181,Ken Dilger\DilgKe00,TAM,TE,33,16,14,0,0,0,0,0,0,0,,0,55,39,345,8.85,3,0,,3,1,,55,93.5,96.5,74.0,,19,
182,Freddie Jones\JoneFr00,ARI,TE,30,16,15,0,0,0,0,0,0,0,,0,74,45,426,9.47,2,0,,2,,,55,99.6,102.6,77.1,,18,
183,Clarence Moore\MoorCl00,BAL,WR,22,15,6,0,0,0,0,0,0,0,,0,58,24,293,12.21,4,0,,4,1,,55,79.3,82.3,67.3,,74,
184,Jerramy Stevens\StevJe00,SEA,TE,25,16,5,0,0,0,0,0,0,0,,0,47,31,349,11.26,3,0,,3,1,,55,85.9,88.9,70.4,,17,
185,Richie Anderson\AndeRi00,DAL,RB,33,12,4,1,1,26,1,0,57,246,4.32,1,41,26,207,7.96,0,1,1,1,,,54,80.3,87.3,67.3,,57,
186,Ladell Betts\BettLa00,WAS,RB,25,16,1,0,0,0,0,0,90,371,4.12,1,25,15,108,7.20,0,0,,1,,,54,68.9,74.9,61.4,,58,
187,Reche Caldwell\CaldRe00,SDG,WR,25,6,6,0,0,0,0,0,4,45,11.25,0,29,18,310,17.22,3,1,,3,,,54,71.5,74.5,62.5,,76,
188,Bobby Wade\WadeBo00,CHI,WR,23,16,14,0,0,0,0,0,12,76,6.33,0,89,42,481,11.45,0,2,1,0,,,54,95.7,99.7,74.7,,75,
189,Obafemi Ayanbadejo\AyanOb00,ARI,RB,29,16,5,0,0,0,0,0,30,122,4.07,3,25,19,171,9.00,1,1,,4,,,53,72.3,78.3,62.8,,60,
190,Andre' Davis\DaviAn01,CLE,WR,25,7,7,0,0,0,0,0,1,-3,-3.00,0,35,16,416,26.00,2,0,,2,,,53,69.3,72.3,61.3,,77,
191,Verron Haynes\HaynVe00,PIT,RB,25,13,0,0,0,0,0,0,55,272,4.95,0,23,18,142,7.89,2,0,,2,,,53,71.4,77.4,62.4,,59,
192,Brad Hoover\HoovBr00,CAR,RB,28,14,9,0,0,0,0,0,68,246,3.62,0,32,21,161,7.67,2,0,,2,,,53,73.7,79.7,63.2,,61,
193,Terry Glenn\GlenTe00,DAL,WR,30,6,6,0,1,0,0,0,1,-3,-3.00,0,38,24,400,16.67,2,0,,2,,,52,75.7,78.7,63.7,,78,
194,Mike Alstott\AlstMi00,TAM,RB,31,14,11,0,0,0,0,0,67,230,3.43,2,41,29,202,6.97,0,2,2,2,,,51,80.2,88.2,65.7,,62,
195,Najeh Davenport\DaveNa00,GNB,RB,25,11,1,0,0,0,0,0,71,359,5.06,2,4,4,33,8.25,0,1,,2,,,51,55.2,58.2,53.2,,63,
196,Ricky Proehl\ProeRi00,CAR,WR,36,16,3,0,1,0,0,0,1,9,9.00,0,70,34,497,14.62,0,0,,0,,,51,84.6,87.6,67.6,,79,
197,Mark Campbell\CampMa00,BUF,TE,29,12,12,0,0,0,0,0,0,0,,0,30,17,203,11.94,5,1,,5,,,50,67.3,70.3,58.8,,20,
198,Ken Dorsey\DorsKe00,SFO,QB,23,8,7,123,226,1231,6,9,5,7,1.40,0,0,0,0,,0,5,3,0,,,50,49.9,64.9,58.9,,35,
199,Quentin Griffin\GrifQu00,DEN,RB,23,6,4,0,0,0,0,0,85,311,3.66,2,14,10,68,6.80,1,3,3,3,,,50,59.9,65.9,54.9,,64,
200,Kris Mangum\MangKr00,CAR,TE,31,15,10,0,0,0,0,0,0,0,,0,58,34,323,9.50,3,0,,3,,,50,84.3,87.3,67.3,,21,
201,Freddie Mitchell\MitcFr00,PHI,WR,26,16,9,0,0,0,0,0,0,0,,0,45,22,377,17.14,2,0,,2,,,50,71.7,74.7,60.7,,81,
202,Dez White\WhitDe00,ATL,WR,25,16,15,0,0,0,0,0,3,14,4.67,0,56,30,370,12.33,2,0,,2,,,50,80.4,83.4,65.4,,80,
203,Eli Manning\MannEl00,NYG,QB,23,9,7,95,197,1043,6,9,6,35,5.83,0,0,0,0,,0,3,1,0,,,49,49.2,62.2,58.2,,36,
204,Aaron Shea\SheaAa00,CLE,TE,28,15,8,0,0,0,0,0,0,0,,0,48,26,252,9.69,4,0,,4,,,49,75.2,78.2,62.2,,22,
205,Derick Armstrong\ArmsDe00,HOU,WR,25,14,1,0,0,0,0,0,0,0,,0,39,29,415,14.31,1,0,,1,,,48,76.5,79.5,62.0,,83,
206,Todd Heap\HeapTo00,BAL,TE,24,6,5,0,0,0,0,0,0,0,,0,44,27,303,11.22,3,0,,3,,,48,75.3,78.3,61.8,,23,
207,Darius Watts\WattDa00,DEN,WR,23,16,2,0,0,0,0,0,5,33,6.60,0,53,31,385,12.42,1,1,,1,,,48,78.8,81.8,63.3,,82,
208,Kelly Holcomb\HolcKe00,CLE,QB,31,4,2,59,87,737,7,5,3,-2,-0.67,0,0,0,0,,0,1,,0,,,47,47.3,55.3,52.3,,37,
209,Wayne Chrebet\ChreWa00,NYJ,WR,31,16,1,0,0,0,0,0,0,0,,0,54,31,397,12.81,1,0,,1,,,46,76.7,79.7,61.2,,84,
210,Keenan McCardell\McCaKe00,SDG,WR,34,7,6,0,1,0,0,0,1,3,3.00,0,58,31,393,12.68,1,0,,1,,,46,76.6,79.6,61.1,,85,
211,Boo Williams\WillBo00,NOR,TE,25,16,7,0,0,0,0,0,0,0,,0,75,33,362,10.97,2,2,1,2,,,46,79.2,83.2,62.7,,24,
212,Robert Ferguson\FergRo00,GNB,WR,25,13,5,0,0,0,0,0,0,0,,0,49,24,367,15.29,1,1,,1,1,,45,68.7,71.7,56.7,,88,
213,DeShaun Foster\FostDe00,CAR,RB,24,4,3,0,0,0,0,0,59,255,4.32,2,10,9,76,8.44,0,0,,2,,,45,54.1,57.1,49.6,,65,
214,Ike Hilliard\HillIk00,NYG,WR,28,16,15,0,0,0,0,0,3,34,11.33,0,81,49,437,8.92,0,3,1,0,,,45,94.1,98.1,69.6,,87,
215,Joe Jurevicius\JureJo00,TAM,WR,30,10,3,0,0,0,0,0,0,0,,0,37,27,333,12.33,2,0,,2,,,45,72.3,75.3,58.8,,86,
216,Chad Lewis\LewiCh00,PHI,TE,33,15,9,0,0,0,0,0,0,0,,0,46,29,267,9.21,3,0,,3,,,45,73.7,76.7,59.2,,25,
217,Stephen Alexander\AlexSt00,DET,TE,29,16,15,0,0,0,0,0,0,0,,0,76,41,377,9.20,1,0,,1,,,44,84.7,87.7,64.2,,26,
218,Zack Crockett\CrocZa00,OAK,RB,32,16,9,0,0,0,0,0,48,232,4.83,2,20,16,87,5.44,0,0,,2,,,44,59.9,62.9,51.9,,66,
219,Randy Hymes\HymeRa00,BAL,WR,25,14,7,0,1,0,0,0,0,0,,0,48,26,323,12.42,2,0,,2,,,44,70.3,73.3,57.3,,89,
220,Doug Jolley\JollDo00,OAK,TE,25,16,13,0,0,0,0,0,0,0,,0,48,27,313,11.59,2,0,,2,,,43,70.3,73.3,56.8,,27,
221,Kassim Osgood\OsgoKa00,SDG,WR,24,16,7,0,0,0,0,0,0,0,,0,33,15,308,20.53,2,0,,2,,,43,57.8,60.8,50.3,,90,
222,Troy Hambrick\HambTr00,ARI,RB,28,10,0,0,0,0,0,0,63,283,4.49,1,5,4,16,4.00,1,0,,2,,,42,45.9,48.9,43.9,,67,
223,William Henderson *+\HendWi00,GNB,RB,33,16,8,0,0,0,0,0,0,0,,0,40,34,239,7.03,3,0,,3,,,42,75.9,78.9,58.9,,68,
224,Matt Schobel\SchoMa00,CIN,TE,26,16,1,0,0,0,0,0,0,0,,0,33,21,201,9.57,4,1,1,4,,,42,63.1,67.1,52.6,,28,
225,Kelly Campbell\CampKe00,MIN,WR,24,16,3,0,0,0,0,0,3,4,1.33,0,32,19,364,19.16,1,1,1,1,,,41,59.8,63.8,50.3,,93,
226,Kevin Johnson\JohnKe01,BAL,WR,28,16,5,0,0,0,0,0,1,0,0.00,0,61,35,373,10.66,1,1,1,1,,,41,76.3,80.3,58.8,,91,
227,Jerald Sowell\SoweJe00,NYJ,RB,30,16,16,0,0,0,0,0,2,28,14.00,0,59,45,342,7.60,1,1,1,1,,,41,86.0,90.0,63.5,,69,
228,Ernest Wilford\WilfEr00,JAX,WR,25,15,3,0,0,0,0,0,0,0,,0,35,19,271,14.26,2,0,,2,1,,41,60.1,63.1,50.6,,92,
229,Chris Baker\BakeCh00,NYJ,TE,25,16,0,0,0,0,0,0,0,0,,0,29,18,182,10.11,4,1,1,4,,,40,58.2,62.2,49.2,,29,
230,Chad Hutchinson\HutcCh00,CHI,QB,27,5,5,92,161,903,4,3,6,14,2.33,0,0,0,0,,0,8,4,0,,,40,39.5,49.5,42.5,,38,
231,Travis Taylor\TaylTr01,BAL,WR,26,10,9,0,0,0,0,0,0,0,,0,80,34,421,12.38,0,1,1,0,,,40,74.1,78.1,57.1,,94,
232,Dante Hall\HallDa00,KAN,WR,26,16,6,0,0,0,0,0,8,56,7.00,0,38,25,230,9.20,0,1,1,2,,,39,63.6,67.6,51.1,,95,
233,Jon Kitna\KitnJo00,CIN,QB,32,4,3,61,104,623,5,4,10,42,4.20,0,0,0,0,,0,2,1,0,,,39,39.1,47.1,43.1,,39,
234,Ben Troupe\TrouBe00,TEN,TE,22,14,7,0,0,0,0,0,0,0,,0,54,33,329,9.97,1,2,,1,,,39,71.9,74.9,55.4,,30,
235,Dominic Rhodes\RhodDo00,IND,RB,25,16,0,0,0,0,0,0,53,254,4.79,1,4,2,24,12.00,0,2,1,2,,,38,39.8,43.8,38.8,,70,
236,Bernard Berrian\BerrBe00,CHI,WR,24,16,1,0,0,0,0,0,8,28,3.50,0,44,15,225,15.00,2,0,,2,,,37,52.3,55.3,44.8,,96,
237,Travis Henry\HenrTr00,BUF,RB,26,10,5,0,0,0,0,0,94,326,3.47,0,14,10,45,4.50,0,0,,0,,,37,47.1,50.1,42.1,,72,
238,Erron Kinney\KinnEr00,TEN,TE,27,9,9,0,0,0,0,0,0,0,,0,30,25,193,7.72,3,0,,3,,,37,62.3,65.3,49.8,,31,
239,Artose Pinner\PinnAr00,DET,RB,26,9,2,0,0,0,0,0,57,174,3.05,2,11,11,72,6.55,0,0,,2,,,37,47.6,50.6,42.1,,73,
240,Kenny Watson\WatsKe00,CIN,RB,26,16,0,0,0,0,0,0,26,161,6.19,0,35,25,171,6.84,1,2,1,1,,,37,62.2,69.2,49.7,,71,
241,Alvis Whitted\WhitAl00,OAK,WR,30,11,5,0,0,0,0,0,0,0,,0,25,9,227,25.22,2,0,,2,1,,37,45.7,48.7,41.2,,97,
242,Brian Finneran\FinnBr00,ATL,WR,28,12,1,0,0,0,0,0,0,0,,0,33,23,258,11.22,2,1,1,2,,,36,58.8,62.8,47.3,,98,
243,Greg Jones\JoneGr01,JAX,RB,23,16,3,0,0,0,0,0,62,162,2.61,3,10,3,13,4.33,0,1,,3,,,36,38.5,41.5,37.0,,75,
244,LaBrandon Toefield\ToefLa00,JAX,RB,24,14,0,0,0,0,0,0,51,169,3.31,0,34,28,151,5.39,1,1,1,1,,,36,64.0,71.0,50.0,,74,
245,David Garrard\GarrDa00,JAX,QB,26,4,2,38,72,374,2,1,12,76,6.33,1,0,0,0,,0,0,,1,,,35,34.6,38.6,35.6,,41,
246,Brad Johnson\JohnBr00,TAM,QB,36,4,4,65,103,674,3,3,5,23,4.60,0,0,0,0,,0,2,1,0,,1,35,35.3,42.3,38.3,,40,
247,Reggie Williams\WillRe00,JAX,WR,21,16,15,0,0,0,0,0,0,0,,0,54,27,268,9.93,1,1,1,1,2,,35,61.8,65.8,48.3,,99,
248,Eddie Berlin\BerlEd00,TEN,WR,26,16,1,0,0,0,0,0,0,0,,0,41,20,278,13.90,1,0,,1,,,34,53.8,56.8,43.8,,101,
249,Patrick Pass\PassPa00,NWE,RB,27,14,4,0,0,0,0,0,39,141,3.62,0,32,28,215,7.68,0,1,1,0,,,34,61.6,68.6,47.6,,76,
250,Tai Streets\StreTa00,DET,WR,27,13,12,0,0,0,0,0,0,0,,0,56,28,260,9.29,1,0,,1,1,,34,62.0,65.0,48.0,,100,
251,J.R. Redmond\RedmJ.00,OAK,RB,27,16,1,0,0,0,0,0,21,119,5.67,0,50,32,233,7.28,0,2,1,0,,,33,65.2,72.2,49.2,,77,
252,Quincy Carter\CartQu00,NYJ,QB,27,7,3,35,58,498,3,1,12,20,1.67,0,0,0,0,,0,2,,0,,,32,31.9,35.9,32.9,,42,
253,Desmond Clark\ClarDe00,CHI,TE,27,15,13,0,0,0,0,0,0,0,,0,49,24,282,11.75,1,1,1,1,,,32,56.2,60.2,44.2,,32,
254,Christian Fauria\FaurCh00,NWE,TE,33,16,10,0,0,0,0,0,0,0,,0,20,16,195,12.19,2,0,,2,,,32,47.5,50.5,39.5,,33,
255,Troy Fleming\FlemTr00,TEN,RB,24,16,0,0,0,0,0,0,7,40,5.71,0,28,19,164,8.63,2,0,,2,,,32,51.4,54.4,41.9,,78,
256,Rich Gannon\GannRi00,OAK,QB,39,3,3,41,68,524,3,2,5,26,5.20,0,0,0,0,,0,3,1,0,,1,32,31.6,37.6,33.6,,43,
257,Justin Griffith\GrifJu00,ATL,RB,24,12,11,0,0,0,0,0,9,39,4.33,0,31,22,220,10.00,1,0,,1,,,32,53.9,56.9,42.9,,79,
258,Doug Flutie\FlutDo00,SDG,QB,42,2,1,20,38,276,1,0,5,39,7.80,2,0,0,0,,0,0,,2,,,31,30.9,30.9,30.9,,44,
259,Luke McCown\McCoLu00,CLE,QB,23,5,4,48,98,608,4,7,6,25,4.17,0,0,0,0,,0,2,,0,,1,31,30.8,40.8,37.8,,45,
260,Robert Royal\RoyaRo00,WAS,TE,25,14,9,0,0,0,0,0,0,0,,0,15,8,70,8.75,4,0,,4,,,31,39.0,39.0,35.0,,34,
261,Shaud Williams\WillSh01,BUF,RB,24,4,0,0,0,0,0,0,42,167,3.98,2,3,3,19,6.33,0,1,,2,,,31,33.6,36.6,32.1,,80,
262,Jason Dunn\DunnJa00,KAN,TE,31,16,0,0,0,0,0,0,0,0,,0,25,17,120,7.06,3,0,,3,,,30,47.0,50.0,38.5,,35,
263,Bethel Johnson\JohnBe00,NWE,WR,25,13,1,0,0,0,0,0,2,8,4.00,0,21,10,174,17.40,1,2,,2,,,30,40.2,43.2,35.2,,102,
264,Itula Mili\MiliIt00,SEA,TE,31,15,4,0,0,0,0,0,0,0,,0,36,23,240,10.43,1,0,,1,,,30,53.0,56.0,41.5,,36,
265,Rex Grossman\GrosRe00,CHI,QB,24,3,3,47,84,607,1,3,11,48,4.36,1,0,0,0,,0,2,2,1,,,29,29.1,37.1,32.1,,47,
266,Craig Nall\NallCr00,GNB,QB,25,5,0,23,33,314,4,0,3,7,2.33,0,0,0,0,,0,1,,0,,,29,29.3,32.3,29.3,,46,
267,Patrick Hape\HapePa00,DEN,TE,30,16,5,0,0,0,0,0,0,0,,0,17,8,35,4.38,4,0,,4,,,28,35.5,35.5,31.5,,38,
268,Cory Schlesinger\SchlCo00,DET,RB,32,13,11,0,0,0,0,0,4,7,1.75,0,16,10,91,9.10,3,0,,3,,,28,37.8,37.8,32.8,,81,
269,Daniel Wilcox\WilcDa01,BAL,TE,27,16,5,0,0,0,0,0,0,0,,0,35,25,219,8.76,1,1,,1,,,28,52.9,55.9,40.4,,37,
270,Tim Carter\CartTi00,NYG,WR,25,5,0,0,0,0,0,0,2,23,11.50,0,18,12,182,15.17,1,0,,1,,,27,38.5,41.5,32.5,,104,
271,Mike Cloud\ClouMi00,NYG,RB,29,10,0,0,0,0,0,0,21,90,4.29,3,1,1,3,3.00,0,0,,3,,,27,28.3,28.3,27.8,,82,
272,Bryan Gilmore\GilmBr00,MIA,WR,26,16,2,0,0,0,0,0,0,0,,0,34,15,206,13.73,1,1,,1,,,27,41.6,44.6,34.1,,103,
273,Jerame Tuman\TumaJe00,PIT,TE,28,16,16,0,0,0,0,0,0,0,,0,20,9,89,9.89,3,0,,3,,,27,35.9,35.9,31.4,,39,
274,Dwayne Carswell\CarsDw00,DEN,TE,32,15,14,0,0,0,0,0,0,0,,0,36,22,198,9.00,1,0,,1,,,26,47.8,50.8,36.8,,41,
275,Mike Seidman\SeidMi00,CAR,TE,23,16,6,0,0,0,0,0,0,0,,0,13,13,123,9.46,2,0,,2,1,,26,39.3,42.3,32.8,,40,
276,Ron Dayne\DaynRo00,NYG,RB,26,14,2,0,0,0,0,0,52,179,3.44,1,4,1,7,7.00,0,0,,1,,,25,25.6,28.6,25.1,,83,
277,Chris Horn\HornCh00,KAN,WR,27,14,0,0,0,0,0,0,1,12,12.00,0,27,15,178,11.87,1,0,,1,,,25,40.0,43.0,32.5,,105,
278,Kyle Johnson\JohnKy00,DEN,RB,26,14,3,0,0,0,0,0,0,0,,0,13,9,126,14.00,2,0,,2,,,25,33.6,36.6,29.1,,84,
279,Teyo Johnson\JohnTe00,OAK,TE,23,8,1,0,0,0,0,0,0,0,,0,13,9,131,14.56,2,0,,2,,,25,34.1,37.1,29.6,,42,
280,Courtney Anderson\AndeCo00,OAK,TE,24,9,4,0,0,0,0,0,0,0,,0,21,13,175,13.46,1,0,,1,,,24,36.5,39.5,30.0,,44,
281,Tim Brown\BrowTi00,TAM,WR,38,15,4,0,0,0,0,0,0,0,,0,31,24,200,8.33,1,2,1,1,,,24,48.0,52.0,36.0,,107,
282,Troy Brown\BrowTr00,NWE,WR,33,12,0,0,0,0,0,0,0,0,,0,29,17,184,10.82,1,1,,1,,,24,41.4,44.4,32.9,,106,
283,Billy Miller\MillBi00,HOU,TE,27,16,8,0,0,0,0,0,0,0,,0,33,17,178,10.47,1,1,,1,,,24,40.8,43.8,32.3,,43,
284,James Mungro\MungJa00,IND,RB,26,15,0,0,0,0,0,0,5,19,3.80,0,8,7,36,5.14,3,0,,3,,,24,30.5,30.5,27.0,,85,
285,Justin Fargas\FargJu00,OAK,RB,24,12,0,0,0,0,0,0,35,126,3.60,1,14,11,68,6.18,0,1,1,1,,,23,34.4,38.4,28.9,,86,
286,Brandon Manumaleuna\ManuBr00,STL,TE,24,16,16,0,0,0,0,0,0,0,,0,21,15,174,11.60,1,0,,1,,,23,38.4,41.4,30.9,,45,
287,Shad Meier\MeieSh00,TEN,TE,26,14,6,0,0,0,0,0,0,0,,0,36,25,127,5.08,2,1,1,2,,,23,47.7,51.7,35.2,,46,
288,Tim Euhus\EuhuTi00,BUF,TE,24,12,5,0,0,0,0,0,0,0,,0,15,11,98,8.91,2,0,,2,,,22,32.8,32.8,27.3,,47,
289,Bill Schroeder\SchrBi00,TAM,WR,33,7,2,0,0,0,0,0,0,0,,0,11,7,156,22.29,1,2,,1,,,22,28.6,31.6,25.1,,109,
290,David Tyree\TyreDa00,NYG,WR,24,16,1,0,0,0,0,0,0,0,,0,17,10,155,15.50,1,0,,1,,,22,31.5,34.5,26.5,,110,
291,Rashaun Woods\WoodRa00,SFO,WR,24,14,0,0,0,0,0,0,0,0,,0,23,7,160,22.86,1,0,,1,,,22,29.0,32.0,25.5,,108,
292,Arnaz Battle\BattAr00,SFO,WR,24,14,0,0,0,0,0,0,2,5,2.50,0,15,8,143,17.88,0,2,,1,,,21,28.8,31.8,24.8,,112,
293,Jonathan Carter\CartJo01,NYJ,WR,25,13,1,0,0,0,0,0,0,0,,0,16,10,173,17.30,1,2,1,1,,,21,31.3,35.3,26.3,,111,
294,Tim Dwight\DwigTi00,SDG,WR,29,12,0,0,0,0,0,0,4,54,13.50,0,5,2,31,15.50,1,0,,2,,,21,22.5,22.5,21.5,,113,
295,Terry Jones\JoneTe00,BAL,TE,25,15,11,0,0,0,0,0,0,0,,0,29,20,152,7.60,1,0,,1,,,21,41.2,44.2,31.2,,48,
296,Craig Krenzel\KrenCr00,CHI,QB,23,6,5,59,127,718,3,6,18,41,2.28,0,0,0,0,,0,8,7,0,1,,21,20.8,36.8,26.8,,48,
297,Mack Strong\StroMa00,SEA,RB,33,16,13,0,0,0,0,0,36,131,3.64,0,31,21,99,4.71,0,2,1,0,,,21,42.0,46.0,31.5,,87,
298,Patrick Crayton\CrayPa00,DAL,WR,25,8,0,0,1,0,0,1,0,0,,0,15,12,162,13.50,1,0,,1,,,20,32.2,36.2,27.2,,115,
299,Cortez Hankton\HankCo00,JAX,WR,23,12,0,0,0,0,0,0,0,0,,0,9,9,81,9.00,2,0,,2,,,20,29.1,29.1,24.6,,116,
300,Terry Jackson\JackTe00,SFO,RB,28,16,0,0,0,0,0,0,26,101,3.88,0,30,21,139,6.62,0,3,2,0,,,20,41.0,49.0,30.5,,89,
301,Greg Lewis\LewiGr01,PHI,WR,24,16,3,0,0,0,0,0,4,16,4.00,0,37,17,183,10.76,0,0,,0,,,20,36.9,39.9,28.4,,117,
302,Samie Parker\ParkSa00,KAN,WR,23,4,0,0,0,0,0,0,0,0,,0,13,9,137,15.22,1,0,,1,,,20,28.7,31.7,24.2,,118,
303,Willie Parker\ParkWi00,PIT,RB,24,8,0,0,0,0,0,0,32,186,5.81,0,7,3,16,5.33,0,0,,0,,,20,23.2,26.2,21.7,,88,
304,Jay Riemersma\RiemJa00,PIT,TE,31,11,2,0,0,0,0,0,0,0,,0,9,7,82,11.71,2,0,,2,,,20,27.2,27.2,23.7,,49,
305,James Thrash\ThraJa00,WAS,WR,29,16,3,0,0,0,0,0,0,0,,0,21,17,203,11.94,0,0,,0,,,20,37.3,40.3,28.8,,114,
306,Taylor Jacobs\JacoTa00,WAS,WR,23,15,4,0,0,0,0,0,1,-6,-6.00,0,27,16,178,11.13,0,0,,0,1,,19,35.2,38.2,27.2,,119,
307,Charles Lee\LeexCh00,TAM,WR,27,7,3,0,0,0,0,0,0,0,,0,22,15,207,13.80,0,1,1,0,,,19,33.7,37.7,26.2,,120,
308,ReShard Lee\LeexRe00,DAL,RB,24,14,0,0,0,0,0,0,27,128,4.74,1,3,1,4,4.00,0,0,,1,,,19,20.2,23.2,19.7,,90,
309,Bryan Johnson\JohnBr01,CHI,RB,26,12,6,0,0,0,0,0,0,0,,0,25,14,55,3.93,2,0,,2,,,18,31.5,31.5,24.5,,92,
310,Maurice Morris\MorrMa00,SEA,RB,25,15,0,0,0,0,0,0,30,126,4.20,0,20,9,53,5.89,0,0,,0,,,18,26.9,29.9,22.4,,91,
311,Justin Peelle\PeelJu00,SDG,TE,25,16,4,0,0,0,0,0,0,0,,0,20,10,84,8.40,2,1,1,2,,,18,28.4,29.4,23.4,,50,
312,Jonathan Quinn\QuinJo00,CHI,QB,29,5,3,51,98,413,1,3,3,35,11.67,0,0,0,0,,0,2,,0,,,18,18.0,24.0,21.0,,49,
313,Charlie Garner\GarnCh00,TAM,RB,32,3,3,0,0,0,0,0,30,111,3.70,0,14,9,62,6.89,0,0,,0,,,17,26.3,29.3,21.8,,94,
314,Brian Jones\JoneBr01,JAX,TE,23,16,0,0,0,0,0,0,0,0,,0,19,6,87,14.50,1,0,,1,1,,17,22.7,22.7,19.7,,51,
