,,,,,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
474,Dan Orlovsky\OrloDa00,TAM,QB,29,1,0,4,7,51,0,0,0,0,,0,0,0,0,,0,0,0,0,,,2,2.0,2.0,2.0,,60,
475,Chris Owusu\OwusCh00,TAM,WR,22,5,0,0,0,0,0,0,0,0,,0,4,1,24,24.00,0,0,0,0,,,2,3.4,3.4,2.9,,178,
476,Evan Rodriguez\RodrEv00,CHI,TE,24,12,5,0,0,0,0,0,0,0,,0,8,4,21,5.25,0,0,0,0,,,2,6.1,6.1,4.1,,84,
477,Weslye Saunders\SaunWe00,IND,TE,23,11,4,0,0,0,0,0,0,0,,0,4,2,15,7.50,0,0,0,0,,,2,3.5,3.5,2.5,,88,
478,Alfonso Smith\SmitAl22,ARI,RB,25,11,0,0,0,0,0,0,0,0,,0,3,2,21,10.50,0,0,0,0,,,2,4.1,4.1,3.1,,149,
479,Hayden Smith\SmitHa01,NYJ,TE,27,5,0,0,0,0,0,0,0,0,,0,1,1,16,16.00,0,0,0,0,,,2,2.6,2.6,2.1,,86,
480,Anthony Armstrong\ArmsAn00,2TM,WR,29,6,0,0,0,0,0,0,0,0,,0,9,3,12,4.00,0,0,0,0,,,1,4.2,4.2,2.7,,183,
481,Matt Asiata\AsiaMa00,MIN,RB,25,16,0,0,0,0,0,0,3,9,3.00,0,1,1,2,2.00,0,0,0,0,,,1,2.1,2.1,1.6,,154,
482,LaRon Byrd\ByrdLa00,ARI,WR,23,4,0,0,0,0,0,0,0,0,,0,2,1,8,8.00,0,0,0,0,,,1,1.8,1.8,1.3,,186,
483,Shaun Chapas\ChapSh00,DET,RB,24,3,1,0,0,0,0,0,0,0,,0,2,1,6,6.00,0,0,0,0,,,1,1.6,1.6,1.1,,163,
484,Chase Coffman\CoffCh00,ATL,TE,26,5,0,0,0,0,0,0,0,0,,0,1,1,12,12.00,0,0,0,0,,,1,2.2,2.2,1.7,,90,
485,Austin Collie\CollAu00,IND,WR,27,1,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,0,0,0,,,1,1.6,1.6,1.1,,191,
486,Chris Cooley\CoolCh00,WAS,TE,30,9,2,0,0,0,0,0,0,0,,0,3,1,8,8.00,0,0,0,0,,,1,1.8,1.8,1.3,,93,
487,Trent Edwards\EdwaTr01,PHI,QB,29,1,0,2,2,14,0,0,0,0,,0,1,0,0,,0,0,0,0,,,1,0.6,0.6,0.6,,63,
488,Tommy Gallarda\GallTo00,ATL,TE,24,9,0,0,0,0,0,0,0,0,,0,4,1,7,7.00,0,0,0,0,,,1,1.7,1.7,1.2,,94,
489,David Gilreath\GilrDa00,PIT,WR,24,3,0,0,0,0,0,0,1,7,7.00,0,2,0,0,,0,0,0,0,,,1,0.7,0.7,0.7,,189,
490,Jonathan Grimes\GrimJo01,3TM,RB,23,11,2,0,0,0,0,0,2,6,3.00,0,2,2,7,3.50,0,0,0,0,,,1,3.3,3.3,2.3,,151,
491,Chris Gronkowski\GronCh00,DEN,RB,26,14,0,0,0,0,0,0,0,0,,0,1,1,11,11.00,0,0,0,0,,,1,2.1,2.1,1.6,,153,
492,Dan Herron\HerrDa00,CIN,RB,23,3,0,0,0,0,0,0,4,5,1.25,0,1,0,0,,0,0,0,0,,,1,0.5,0.5,0.5,,164,
493,Andre Holmes\HolmAn00,DAL,WR,24,7,0,0,0,0,0,0,0,0,,0,2,2,11,5.50,0,0,0,0,,,1,3.1,3.1,2.1,,184,
494,Robert Hughes\HughRo00,IND,RB,23,5,1,0,0,0,0,0,1,5,5.00,0,1,1,3,3.00,0,0,0,0,,,1,1.8,1.8,1.3,,160,
495,Brandon Jacobs\JacoBr00,SFO,RB,30,2,0,0,0,0,0,0,5,7,1.40,0,0,0,0,,0,0,0,0,,,1,0.7,0.7,0.7,,162,
496,Dominique Jones\JoneDo01,IND,RB,25,4,1,0,0,0,0,0,0,0,,0,1,1,8,8.00,0,0,0,0,,,1,1.8,1.8,1.3,,159,
497,Stefan Logan\LogaSt00,DET,RB,31,16,0,0,0,0,0,0,3,17,5.67,0,7,6,28,4.67,0,6,2,0,,,1,6.5,8.5,3.5,,166,
498,Reagan Maui'a\MauiRe00,ARI,RB,28,3,1,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,0,0,,,1,1.7,1.7,1.2,,161,
499,Corey McIntyre\McInCo00,BUF,RB,33,16,3,0,0,0,0,0,0,0,,0,2,1,9,9.00,0,0,0,0,,,1,1.9,1.9,1.4,,155,
500,Evan Moore\MoorEv00,2TM,TE,27,15,1,0,0,0,0,0,0,0,,0,8,1,6,6.00,0,0,0,0,,,1,1.6,1.6,1.1,,96,
501,Preston Parker\ParkPr00,TAM,WR,25,2,0,0,0,0,0,0,1,7,7.00,0,2,0,0,,0,0,0,0,,,1,0.7,0.7,0.7,,188,
502,Lousaka Polite\PoliLo00,ATL,RB,31,6,5,0,0,0,0,0,0,0,,0,7,1,8,8.00,0,0,0,0,,,1,1.8,1.8,1.3,,157,
503,Zach Potter\PottZa99,JAX,TE,26,16,5,0,0,0,0,0,0,0,,0,7,2,6,3.00,0,0,0,0,,,1,2.6,2.6,1.6,,95,
504,Allen Reisner\ReisAl00,2TM,TE,24,6,2,0,0,0,0,0,0,0,,0,2,1,13,13.00,0,0,0,0,,,1,2.3,2.3,1.8,,89,
505,Courtney Roby\RobyCo00,NOR,WR,29,13,0,0,0,0,0,0,0,0,,0,2,1,9,9.00,0,0,0,0,,,1,1.9,1.9,1.4,,185,
506,Dane Sanzenbacher\SanzDa00,2TM,WR,24,7,2,0,0,0,0,0,0,0,,0,3,1,7,7.00,0,0,0,0,,,1,1.7,1.7,1.2,,187,
507,Da'Rel Scott\ScotDa01,NYG,RB,24,4,0,0,0,0,0,0,6,9,1.50,0,0,0,0,,0,0,0,0,,,1,0.9,0.9,0.9,,156,
508,Rusty Smith\SmitRu01,TEN,QB,25,1,0,3,5,34,0,0,0,0,,0,0,0,0,,0,0,0,0,,,1,1.4,1.4,1.4,,61,
509,Isaiah Stanback\StanIs00,JAX,WR,28,6,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,0,0,0,,,1,1.6,1.6,1.1,,190,
510,Sammie Stroughter\StroSa00,TAM,WR,26,2,0,0,0,0,0,0,0,0,,0,2,1,14,14.00,0,0,0,0,,,1,2.4,2.4,1.9,,181,
511,Will Ta'ufo'ou\TaufWi00,JAX,RB,26,6,1,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,0,0,,,1,1.5,1.5,1.0,,165,
512,Ryan Taylor\TaylRy00,GNB,TE,25,16,1,0,0,0,0,0,0,0,,0,1,1,11,11.00,0,0,0,0,,,1,2.1,2.1,1.6,,92,
513,Tyler Thigpen\ThigTy00,BUF,QB,28,4,0,3,5,30,0,0,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,1,1.1,1.1,1.1,,62,
514,Jordan Todman\TodmJo00,JAX,RB,22,1,0,0,0,0,0,0,3,8,2.67,0,1,1,0,0.00,0,0,0,0,,,1,1.8,1.8,1.3,,158,
515,Jordan White\WhitJo02,NYJ,WR,24,3,0,0,0,0,0,0,0,0,,0,3,1,13,13.00,0,0,0,0,,,1,2.3,2.3,1.8,,182,
516,Keiland Williams\WillKe03,2TM,RB,26,14,0,0,0,0,0,0,2,3,1.50,0,2,2,9,4.50,0,0,0,0,,,1,3.2,3.2,2.2,,152,
517,Kellen Winslow\WinsKe01,NWE,TE,29,1,0,0,0,0,0,0,0,0,,0,2,1,12,12.00,0,0,0,0,,,1,2.2,2.2,1.7,,91,
518,Kamar Aiken\AikeKa00,NWE,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,247,
519,Alvester Alexander\AlexAl00,2TM,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,194,
520,Joe Anderson\AndeJo00,CHI,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,228,
521,Adrian Arrington\ArriAd00,NOR,,27,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,216,
522,Billy Bajema\BajeBi00,BAL,,30,8,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,104,
523,Edwin Baker\BakeEd01,SDG,,21,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,181,
524,Jake Ballard\BallJa21,NWE,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,114,
525,Joe Banyard\BanyJo00,MIN,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,179,
526,Brandon Barden\BardBr00,TEN,,23,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,99,
527,Phil Bates\BatePh00,SEA,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,201,
528,Travis Beckum\BeckTr00,NYG,,25,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,132,
529,Josh Bellamy\BellJo02,KAN,,23,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,198,
530,Tim Benford\BenfTi00,DAL,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,231,
531,Jahvid Best\BestJa00,DET,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,186,
532,Matt Blanchard\BlanMa00,CHI,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,81,
533,Brandon Bostick\BostBr00,GNB,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,103,
534,Allen Bradford\BradAl00,SEA,,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,176,
535,Richie Brockel\BrocRi00,CAR,,26,16,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,1,
536,LaMark Brown\BrowLa02,MIN,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,120,
537,Mike Brown\BrowMi00,JAX,,23,2,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,203,
538,Vincent Brown\BrowVi00,SDG,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,232,
539,Lamont Bryant\BryaLa00,CAR,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,249,
540,Troy Burrell\BurrTr00,DET,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,223,
541,Deon Butler\ButlDe00,SEA,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,205,
542,Jake Byrne\ByrnJa00,HOU,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,130,
543,Duke Calhoun\CalhDu00,OAK,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,210,
544,David Carr\CarrDa00,NYG,QB,33,2,0,2,3,19,0,0,3,-3,-1.00,0,0,0,0,,0,1,0,0,,,,0.5,0.5,0.5,,64,
545,Derek Carrier\CarrDe00,PHI,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,241,
546,Greg Childs\ChilGr00,MIN,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,237,
547,Jimmy Clausen\ClauJi00,CAR,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,82,
548,Kellen Clemens\ClemKe00,STL,QB,29,2,0,1,3,39,0,1,2,5,2.50,0,0,0,0,,0,1,0,0,,,,0.1,1.1,1.1,,65,
549,Colin Cloherty\ClohCo00,JAX,,25,1,0,,,,,,,,,,,,,,,,,0,,,,,,,,140,
550,Danny Coale\CoalDa00,DAL,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,226,
551,B.J. Coleman\ColeB.00,GNB,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,75,
552,Derrick Coleman\ColeDe00,SEA,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,192,
553,Kevin Cone\ConeKe00,ATL,,24,12,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,192,
554,John Conner\ConnJo00,2TM,,25,5,2,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,171,
555,Mike Cox\Cox_Mi20,ATL,RB,27,8,7,0,0,0,0,,0,0,,0,3,3,22,7.33,0,,,0,,,,,,,,197,
556,B.J. Cunningham\CunnB.00,PHI,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,234,
557,Dominique Curry\CurrDo00,DET,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,218,
558,Austin Davis\DaviAu00,STL,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,74,
559,Bryce Davis\DaviBr01,CIN,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,98,
560,Dominique Davis\DaviDo02,ATL,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,80,
561,Jeff Demps\DempJe00,NWE,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,183,
562,Dennis Dixon\DixoDe00,BAL,,27,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,76,
563,Larry Donnell\DonnLa00,NYG,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,108,
564,David Douglas\DougDa01,TAM,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,204,
565,Drake Dunsmore\DunsDr00,TAM,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,133,
566,Jeremy Ebert\EberJe00,NWE,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,240,
567,Michael Egnew\EgneMi00,MIA,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,110,
568,Darren Evans\EvanDa00,TEN,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,172,
569,Bradie Ewing\EwinBr00,ATL,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,3,
570,Tony Fiammetta\FiamTo00,NWE,,26,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,170,
571,Chase Ford\FordCh00,2TM,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,109,
572,Jeff Fuller\FullJe00,MIA,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,236,
573,Terrance Ganaway\GanaTe00,STL,,24,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,189,
574,David Gettis\GettDa00,CAR,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,196,
575,Chris Givens\GiveCh01,NOR,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,239,
576,Brittan Golden\GoldBr00,JAX,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,211,
577,Richard Goodman\GoodRi00,SDG,,25,7,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,244,
578,Daniel Graham\GrahDa00,NOR,,34,6,0,,,,,,,,,,0,,,,,,,0,,,,,,,,138,
579,Jonas Gray\GrayJo00,MIA,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,182,
580,Jared Green\GreeJa02,CAR,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,233,
581,Rex Grossman\GrosRe00,WAS,,32,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,69,
582,Saalim Hakim\HakiSa00,NOR,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,220,
583,Chad Hall\HallCh00,SFO,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,217,
584,Jewel Hampton\HampJe00,SFO,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,196,
585,Caleb Hanie\HaniCa00,DEN,,27,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,78,
586,Darius Hanks\HankDa00,WAS,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,250,
587,Chandler Harnish\HarnCh00,IND,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,79,
588,Clark Harris\HarrCl20,CIN,,28,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,,,,,,,,134,
589,Jerome Harrison\HarrJe00,DET,,29,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,168,
590,Cooper Helfet\HelfCo00,SEA,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,128,
591,Junior Hemingway\HemiJu00,KAN,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,214,
592,Brad Herman\HermBr00,NWE,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,127,
593,Michael Higgins\HiggMi00,NOR,TE,25,2,1,0,0,0,0,0,0,0,,0,1,1,-3,-3.00,0,0,0,0,,,,0.7,0.7,0.2,,135,
594,Emil Igwenagu\IgweEm00,PHI,,23,3,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,5,
595,Jerrell Jackson\JackJe00,JAX,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,,,,,,,,197,
596,Marcus Jackson\JackMa03,ATL,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,207,
597,Javarris James\JameJa00,ARI,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,175,
598,A.J. Jenkins\JenkA.00,SFO,,23,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,200,
599,Brian Jennings\JennBr00,SFO,,36,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,,,,,,,,131,
600,Jeremiah Johnson\JohnJe01,DEN,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,184,
601,Case Keenum\KeenCa00,HOU,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,66,
602,Mike Leach\LeacMi00,ARI,,36,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,,,,,,,,100,
603,Ricardo Lockette\LockRi00,SFO,,26,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,243,
604,Lance Long\LongLa00,DET,,27,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,235,
605,Jeff Maehl\MaehJe00,HOU,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,213,
606,Owen Marecic\MareOw00,CLE,,24,10,2,0,0,0,0,0,0,0,,0,5,0,0,,0,0,0,0,,,,,,,,2,
607,Jeron Mastrud\MastJe20,MIA,,25,14,1,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,112,
608,Josh McCown\McCoJo01,CHI,,33,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,67,
609,Luke McCown\McCoLu00,ATL,QB,31,2,0,0,0,0,0,0,2,-3,-1.50,0,0,0,0,,0,0,0,0,,,,-0.3,-0.3,-0.3,,84,
610,Sean McGrath\McGrSe00,SEA,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,116,
611,Marvin McNutt\McNuMa00,PHI,,23,4,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,209,
612,Davin Meggett\MeggDa01,IND,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,187,
613,Kerry Meier\MeieKe00,ATL,,26,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,248,
614,Lonyae Miller\MillLo00,BAL,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,177,
615,Devin Moore\MoorDe01,DET,,27,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,190,
616,Kashif Moore\MoorKa00,2TM,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,245,
617,Kellen Moore\MoorKe02,DET,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,72,
618,Cameron Morrah\MorrCa00,SEA,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,121,
619,Dale Moss\MossDa00,CHI,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,221,
620,Derek Moye\MoyeDe00,PIT,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,229,
621,Legedu Naanee\NaanLe00,MIA,WR,29,4,1,0,0,0,0,0,0,0,,0,5,1,19,19.00,0,1,1,0,,,,0.9,1.9,0.4,,251,
622,Adam Nissley\NissAd00,ATL,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,107,
623,Danny Noble\NoblDa00,TAM,,23,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,117,
624,Jamize Olawale\OlawJa00,OAK,,23,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,6,
625,Kassim Osgood\OsgoKa00,DET,,32,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,219,
626,Jordan Palmer\PalmJo20,JAX,,28,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,73,
627,Nathan Palmer\PalmNa00,IND,WR,23,5,0,0,0,0,0,0,0,0,,0,4,1,-4,-4.00,0,0,0,0,,,,0.6,0.6,0.1,,252,
628,Deangelo Peterson\PeteDe00,WAS,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,129,
629,Chris Polk\PolkCh00,PHI,,23,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,195,
630,Royce Pollard\PollRo00,NYJ,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,227,
631,Tauren Poole\PoolTa00,CAR,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,193,
632,Taylor Price\PricTa00,JAX,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,194,
633,Andrew Quarless\QuarAn00,GNB,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,105,
634,Richard Quinn\QuinRi00,CIN,,26,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,122,
635,Bobby Rainey\RainBo00,BAL,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,169,
636,Bert Reed\ReedBe00,PIT,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,224,
637,Adrien Robinson\RobiAd00,NYG,,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,124,
638,Gerrell Robinson\RobiGe00,ARI,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,215,
639,James Rodgers\RodgJa01,ATL,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,199,
640,Nelson Rosario\RosaNe00,CAR,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,123,
641,Martin Rucker\RuckMa00,KAN,,27,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,118,
642,Greg Salas\SalaGr00,2TM,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,202,
643,Owen Schmitt\SchmOw00,OAK,RB,27,13,4,0,0,0,0,0,2,1,0.50,0,0,0,0,,0,0,0,0,,,,0.1,0.1,0.1,,167,
644,Tray Session\SessTr00,OAK,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,208,
645,Visanthe Shiancoe\ShiaVi00,NWE,,32,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,119,
646,Mickey Shuler\ShulMi01,OAK,,26,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,126,
647,Matthew Slater*\SlatMa00,NWE,,27,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,212,
648,Brad Smelley\SmelBr00,CLE,TE,23,2,0,0,0,0,0,0,0,0,,0,1,1,3,3.00,0,0,0,0,,,,1.3,1.3,0.8,,97,
649,Antone Smith\SmitAn01,ATL,,27,13,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,173,
650,Armond Smith\SmitAr00,CAR,RB,26,4,0,0,0,0,0,0,3,0,0.00,0,0,0,0,,0,0,0,0,,,,,,,,174,
651,Michael Smith\SmitMi01,TAM,,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,191,
652,Justin Snow\SnowJu00,WAS,,36,8,0,,,,,,,,,,,,,,,,,0,,,,,,,,139,
653,Nate Solder\SoldNa00,NWE,,24,16,16,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,102,
654,Stephen Spach\SpacSt00,JAX,,30,1,0,,,,,,,,,,,,,,,,,0,,,,,,,,137,
655,Kory Sperry\SperKo00,ARI,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,115,
656,Drew Stanton\StanDr00,IND,,28,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,70,
657,Nick Stephens\StepNi00,DAL,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,71,
658,Maurice Stovall\StovMa00,JAX,,27,10,1,,,,,,,,,,0,,,,,,0,0,,,,,,,,255,
659,Tommy Streeter\StreTo00,BAL,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,222,
660,Chris Summers\SummCh00,MIN,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,242,
661,Phillip Supernaw\SupePh00,HOU,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,111,
662,Andrew Szczerba\SzczAn00,ATL,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,113,
663,Alex Tanney\TannAl00,KAN,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,68,
664,Julius Thomas\ThomJu00,DEN,,24,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,125,
665,Nick Toon\ToonNi00,NOR,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,225,
666,Ryan Torain\ToraRy00,NYG,,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,185,
