,,,,,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
472,Devin Smith\SmitDe04,NYJ,WR,24,4,0,0,0,0,0,0,0,0,,0,3,1,20,20.00,0,0,0,0,,,2,3.0,3.0,2.5,,178,
473,Luke Stocker\StocLu00,TAM,TE,28,12,10,0,0,0,0,0,0,0,,0,8,5,23,4.60,0,0,0,0,,,2,7.3,7.3,4.8,,92,
474,Devin Street\StreDe00,IND,WR,25,5,0,0,0,0,0,0,0,0,,0,6,1,20,20.00,0,0,0,0,,,2,3.0,3.0,2.5,,177,
475,Mike Thomas\ThomMi04,LAR,WR,22,15,0,0,0,0,0,0,0,0,,0,9,3,37,12.33,0,1,1,0,,,2,4.7,5.7,3.2,,182,
476,Ross Travis\TravRo00,KAN,TE,23,6,3,0,0,0,0,0,0,0,,0,6,3,15,5.00,0,0,0,0,,,2,4.5,4.5,3.0,,97,
477,Laquon Treadwell\TreaLa00,MIN,WR,21,9,1,0,0,0,0,0,0,0,,0,3,1,15,15.00,0,0,0,0,,,2,2.5,2.5,2.0,,184,
478,Griff Whalen\WhalGr00,SDG,WR,26,8,0,0,0,0,0,0,0,0,,0,4,2,22,11.00,0,0,0,0,,,2,4.2,4.2,3.2,,176,
479,Cole Wick\WickCo00,DET,TE,23,6,0,0,0,0,0,0,0,0,,0,3,2,18,9.00,0,0,0,0,,,2,3.8,3.8,2.8,,94,
480,Shane Wynn\WynnSh00,JAX,WR,24,5,0,0,0,0,0,0,2,5,2.50,0,3,1,19,19.00,0,0,0,0,,,2,3.4,3.4,2.9,,174,
481,Jared Abbrederis\AbbrJa00,GNB,WR,26,5,0,0,0,0,0,0,0,0,,0,2,1,8,8.00,0,0,0,0,,,1,1.8,1.8,1.3,,188,
482,Joe Banyard\BanyJo00,JAX,RB,28,1,0,0,0,0,0,0,2,7,3.50,0,0,0,0,,0,0,0,0,,,1,0.7,0.7,0.7,,146,
483,Jeremy Butler\ButlJe01,SDG,WR,25,4,0,0,0,0,0,0,0,0,,0,2,2,11,5.50,0,0,0,0,,,1,3.1,3.1,2.1,,186,
484,Derek Carrier\CarrDe00,WAS,TE,26,8,0,0,0,0,0,0,0,0,,0,2,2,10,5.00,0,0,0,0,,,1,3.0,3.0,2.0,,104,
485,Gerald Christian\ChriGe00,BUF,TE,25,3,0,0,0,0,0,0,0,0,,0,2,1,14,14.00,0,0,0,0,,,1,2.4,2.4,1.9,,98,
486,Chase Daniel\DaniCh00,PHI,QB,30,1,0,1,1,16,0,0,0,0,,0,0,0,0,,0,0,0,0,,,1,0.6,0.6,0.6,,62,
487,Alex Ellis\ElliAl01,JAX,TE,23,6,3,0,0,0,0,0,0,0,,0,4,3,11,3.67,0,0,0,0,,,1,4.1,4.1,2.6,,103,
488,David Fales\FaleDa00,CHI,QB,26,1,0,2,5,22,0,0,1,0,0.00,0,0,0,0,,0,1,0,0,,,1,0.9,0.9,0.9,,61,
489,George Farmer\FarmGe02,SEA,RB,23,2,0,0,0,0,0,0,1,1,1.00,0,3,1,4,4.00,0,0,0,0,,,1,1.5,1.5,1.0,,150,
490,Rashad Greene\GreeRa00,JAX,WR,24,8,0,0,0,0,0,0,0,0,,0,8,5,32,6.40,0,4,1,0,,,1,6.2,7.2,3.7,,185,
491,Je'Ron Hamm\HammJe01,SFO,TE,24,5,0,0,0,0,0,0,0,0,,0,4,2,13,6.50,0,0,0,0,,,1,3.3,3.3,2.3,,101,
492,Ryan Hewitt\HewiRy00,CIN,TE,25,16,11,0,0,0,0,0,0,0,,0,3,2,13,6.50,0,0,0,0,,,1,3.3,3.3,2.3,,99,
493,Bronson Hill\HillBr01,JAX,RB,23,3,0,0,0,0,0,0,2,11,5.50,0,1,0,0,,0,0,0,0,,,1,1.1,1.1,1.1,,143,
494,Henry Krieger-Coble\KrieHe00,DEN,TE,24,2,0,0,0,0,0,0,0,0,,0,1,1,13,13.00,0,0,0,0,,,1,2.3,2.3,1.8,,100,
495,Paul Lasike\LasiPa00,CHI,RB,26,10,3,0,0,0,0,0,3,8,2.67,0,1,1,3,3.00,0,0,0,0,,,1,2.1,2.1,1.6,,144,
496,Terrence Magee\MageTe00,SEA,RB,23,2,0,0,0,0,0,0,3,12,4.00,0,0,0,0,,0,0,0,0,,,1,1.2,1.2,1.2,,140,
497,Chris Manhertz\ManhCh00,2TM,TE,24,7,2,0,0,0,0,0,0,0,,0,1,1,10,10.00,0,0,0,0,,,1,2.0,2.0,1.5,,105,
498,Paul McRoberts\McRoPa00,LAR,WR,24,2,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,0,0,0,,,1,1.6,1.6,1.1,,190,
499,Raheem Mostert\MostRa00,2TM,RB,24,3,0,0,0,0,0,0,1,6,6.00,0,0,0,0,,0,0,0,0,,,1,0.6,0.6,0.6,,148,
500,Matthew Mulligan\MullMa00,DET,TE,31,8,0,0,0,0,0,0,0,0,,0,1,1,8,8.00,0,0,0,0,,,1,1.8,1.8,1.3,,106,
501,Roosevelt Nix\NixxRo01,PIT,RB,24,10,2,0,0,0,0,0,0,0,,0,2,2,5,2.50,0,0,0,0,,,1,2.5,2.5,1.5,,149,
502,MyCole Pruitt\PruiMy00,2TM,TE,24,4,0,0,0,0,0,0,0,0,,0,2,2,13,6.50,0,0,0,0,,,1,3.3,3.3,2.3,,102,
503,Daryl Richardson\RichDa00,PIT,RB,26,3,0,0,0,0,0,0,2,7,3.50,0,0,0,0,,0,0,0,0,,,1,0.7,0.7,0.7,,147,
504,Rashad Ross\RossRa00,WAS,WR,26,5,0,0,0,0,0,0,0,0,,0,1,1,8,8.00,0,0,0,0,,,1,1.8,1.8,1.3,,189,
505,Anthony Sherman\SherAn00,KAN,RB,28,16,3,0,0,0,0,0,0,0,,0,6,4,11,2.75,0,0,0,0,,,1,5.1,5.1,3.1,,142,
506,Lorenzo Taliaferro\TaliLo00,BAL,RB,25,3,0,0,0,0,0,0,1,0,0.00,0,3,3,10,3.33,0,0,0,0,,,1,4.0,4.0,2.5,,145,
507,Stepfan Taylor\TaylSt00,ARI,RB,25,15,0,0,0,0,0,0,4,12,3.00,0,0,0,0,,0,0,0,0,,,1,1.2,1.2,1.2,,141,
508,Tony Washington\WashTo00,JAX,WR,24,2,0,0,0,0,0,0,0,0,,0,1,1,9,9.00,0,0,0,0,,,1,1.9,1.9,1.4,,187,
509,Mario Alford\AlfoMa00,CLE,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,197,
510,Joique Bell\BellJo01,2TM,RB,30,7,0,0,0,0,0,0,3,6,2.00,0,1,1,-2,-2.00,0,0,0,0,,,,1.4,1.4,0.9,,152,
511,Braedon Bowman\BowmBr00,NYJ,,22,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,125,
512,Daniel Braverman\BravDa00,CHI,,23,3,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,211,
513,Brandon Burks\BurkBr00,NYJ,RB,23,1,0,0,0,0,0,0,2,-4,-2.00,0,0,0,0,,0,0,0,0,,,,-0.4,-0.4,-0.4,,158,
514,Isaiah Burse\BursIs01,SDG,,25,9,1,0,0,0,0,0,0,0,,0,4,0,0,,0,0,0,0,,,,,,,,193,
515,Michael Burton\BurtMi00,DET,,24,15,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,1,
516,Orson Charles\CharOr00,DET,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,112,
517,Kellen Clemens\ClemKe00,SDG,QB,33,12,0,0,1,0,0,0,2,-1,-0.50,0,0,0,0,,0,0,0,0,,,,-0.1,-0.1,-0.1,,66,
518,Asante Cleveland\ClevAs00,SDG,,24,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,123,
519,Chase Coffman\CoffCh00,IND,,30,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,111,
520,Geremy Davis\DaviGe00,SDG,,24,3,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,202,
521,Kellen Davis\DaviKe01,NYJ,,31,8,7,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,116,
522,Jim Dray\DrayJi00,2TM,,30,6,2,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,113,
523,Thomas Duarte\DuarTh00,MIA,,21,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,207,
524,Donteea Dye\DyexDo00,TAM,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,194,
525,Isaac Fruechte\FrueIs00,MIN,,25,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,205,
526,Manasseh Garner\GarnMa00,BUF,,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,115,
527,C.J. Goodwin\GoodC.00,ATL,,26,14,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,203,
528,Aaron Green\GreeAa01,LAR,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,157,
529,Glenn Gronkowski\GronGl01,BUF,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,2,
530,Russell Hansbrough\HansRu00,TAM,,23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,155,
531,Cory Harkey\HarkCo00,LAR,,26,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,117,
532,Clark Harris\HarrCl20,CIN,,32,13,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,120,
533,Temarrick Hemingway\HemiTe00,LAR,,23,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,110,
534,Chad Henne\HennCh01,JAX,QB,31,1,0,0,0,0,0,0,1,-2,-2.00,0,0,0,0,,0,0,0,0,,,,-0.2,-0.2,-0.2,,67,
535,Julian Howsare\HowsJu00,NYJ,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,3,
536,Anthony Johnson\JohnAn05,NWE,,21,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,204,
537,Joe Kerridge\KerrJo00,GNB,RB,24,8,0,0,0,0,0,0,1,0,0.00,0,0,0,0,,0,0,0,0,,,,,,,,156,
538,Jake Lampman\LampJa00,NOR,,23,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,195,
539,Khari Lee\LeexKh00,DET,,24,8,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,109,
540,Dezmin Lewis\LewiDe02,BUF,,24,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,198,
541,Tony Lippett\LippTo00,MIA,,24,16,13,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,206,
542,Vince Mayle\MaylVi00,DAL,,25,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,196,
543,Tre McBride\McBrTr00,TEN,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,210,
544,A.J. McCarron\McCaA.00,CIN,,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,65,
545,David Morgan\MorgDa01,MIN,TE,23,12,0,0,0,0,0,0,0,0,,0,1,1,4,4.00,0,0,0,0,,,,1.4,1.4,0.9,,107,
546,Marcus Murphy\MurpMa03,NOR,RB,25,3,0,0,0,0,0,0,0,0,,0,1,1,3,3.00,0,0,0,0,,,,1.3,1.3,0.8,,153,
547,Troy Niklas\NiklTr00,ARI,TE,24,3,2,0,0,0,0,0,0,0,,0,2,1,0,0.00,0,0,0,0,,,,1.0,1.0,0.5,,122,
548,James O'Shaughnessy\O'ShJa00,KAN,TE,24,16,3,0,0,0,0,0,0,0,,0,3,2,-1,-0.50,0,0,0,0,,,,1.9,1.9,0.9,,127,
549,Ryan O'Malley\OMalRy00,OAK,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,114,
550,Jordan Payton\PaytJo00,CLE,WR,23,4,0,0,0,0,0,0,0,0,,0,3,1,3,3.00,0,0,0,0,,,,1.3,1.3,0.8,,191,
551,Demarcus Robinson\RobiDe01,KAN,,22,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,208,
552,Khiry Robinson\RobiKh00,NYJ,RB,27,1,0,0,0,0,0,0,8,22,2.75,0,0,0,0,,0,1,1,0,,,,0.2,1.2,0.2,,154,
553,Mark Sanchez\SancMa00,DAL,QB,30,2,0,10,18,93,0,2,4,-2,-0.50,0,0,0,0,,0,0,0,0,,,,-0.5,1.5,1.5,,68,
554,Matt Schaub\SchaMa00,ATL,QB,35,4,0,1,3,16,0,0,2,-2,-1.00,0,0,0,0,,0,0,0,0,,,,0.4,0.4,0.4,,63,
555,Rashawn Scott\ScotRa01,MIA,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,199,
556,Scott Simonson\SimoSc00,CAR,,24,5,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,126,
557,Rod Smith\SmitRo06,DAL,RB,24,7,0,0,0,0,0,0,0,0,,0,1,1,4,4.00,0,0,0,0,,,,1.4,1.4,0.9,,151,
558,Tevaun Smith\SmitTe03,IND,,23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,201,
559,Nate Solder\SoldNa00,NWE,,28,15,15,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,124,
560,Randall Telfer\TelfRa00,CLE,TE,24,14,5,0,0,0,0,0,0,0,,0,7,2,4,2.00,0,0,0,0,,,,2.4,2.4,1.4,,108,
561,Eric Tomlinson\TomlEr01,NYJ,,24,7,5,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,118,
562,Hakeem Valles\VallHa00,ARI,,24,11,1,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,119,
563,Joe Webb\WebbJo00,CAR,WR,30,14,0,0,0,0,0,0,0,0,,0,3,1,3,3.00,0,0,0,0,,,,1.3,1.3,0.8,,192,
564,Eric Weems\WeemEr00,ATL,,31,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,209,
565,Kasen Williams\WillKa02,SEA,,24,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,200,
566,Maxx Williams\WillMa04,BAL,,22,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,121,
567,T.J. Yates\YateT.00,MIA,,29,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,64,
568,Bralon Addison\AddiBr01,CHI,RB,23,2,0,0,0,0,0,0,1,4,4.00,0,1,1,11,11.00,0,1,1,0,,,-1,0.5,1.5,,,159,
569,Sean Mannion\MannSe00,LAR,QB,24,1,0,3,6,19,0,1,1,-1,-1.00,0,0,0,0,,0,1,0,0,,,-1,-1.3,-0.3,-0.3,,69,
570,Tyler Ervin\ErviTy00,HOU,RB,23,12,0,0,0,0,0,0,1,3,3.00,0,5,3,18,6.00,0,3,2,0,,,-2,1.1,3.1,-0.4,,160,
571,Brett Hundley\HundBr00,GNB,QB,23,4,0,2,10,17,0,1,3,-2,-0.67,0,0,0,0,,0,1,0,0,,,-2,-1.5,-0.5,-0.5,,70,
572,Keshawn Martin\MartKe01,SFO,,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,0,,,-2,-2.0,-1.0,-2.0,,213,
573,Kalif Raymond\RaymKa00,DEN,,22,4,0,0,0,0,0,0,0,0,,0,2,0,0,,0,2,1,0,,,-2,-2.0,-1.0,-2.0,,214,
574,Matthew Slater*+\SlatMa00,NWE,WR,31,13,0,0,0,0,0,0,1,5,5.00,0,1,0,0,,0,2,1,0,,,-2,-1.5,-0.5,-1.5,,212,
