,,,,,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
315,Eric Weems\WeemEr00,ATL,WR,24,16,0,0,0,0,0,0,8,53,6.63,0,6,6,50,8.33,2,3,2,2,,,18,24.3,26.3,21.3,,116,
316,Ernest Wilford\WilfEr00,JAX,WR,30,15,7,0,0,0,0,0,0,0,,0,21,11,123,11.18,1,0,,1,,,18,29.3,32.3,23.8,,115,
317,Brodie Croyle\CroyBr00,KAN,QB,26,3,1,23,40,230,2,0,0,0,,0,0,0,0,,0,1,,0,,,17,17.2,17.2,17.2,,49,
318,Dennis Dixon\DixoDe00,PIT,QB,24,1,1,12,26,145,1,1,3,27,9.00,1,0,0,0,,0,0,,1,,,17,16.5,17.5,17.5,,50,
319,Lousaka Polite\PoliLo00,MIA,RB,28,16,9,0,0,0,0,0,37,123,3.32,0,23,11,51,4.64,0,1,,0,,,17,28.4,31.4,22.9,,97,
320,Martellus Bennett\BennMa00,DAL,TE,22,14,6,0,0,0,0,0,0,0,,0,30,15,159,10.60,0,0,,0,,,16,30.9,33.9,23.4,,54,
321,Justin Griffith\GrifJu00,SEA,RB,29,13,11,0,0,0,0,0,4,6,1.50,0,26,19,118,6.21,1,1,1,1,,,16,35.4,39.4,25.9,,98,
322,Derek Hagan\HagaDe00,NYG,WR,25,16,0,0,0,0,0,0,0,0,,0,8,8,101,12.63,1,0,,1,,,16,24.1,27.1,20.1,,120,
323,Greg Lewis\LewiGr01,MIN,WR,29,13,1,0,0,0,0,0,0,0,,0,11,8,96,12.00,1,0,,1,,,16,23.6,23.6,19.6,,121,
324,Evan Moore\MoorEv00,CLE,TE,24,5,0,0,0,0,0,0,0,0,,0,23,12,158,13.17,0,0,,0,,,16,27.8,30.8,21.8,,55,
325,Reggie Brown\BrowRe01,PHI,WR,28,14,2,0,0,0,0,0,1,-3,-3.00,0,24,9,155,17.22,0,0,,0,,,15,24.2,27.2,19.7,,122,
326,Keith Null\NullKe00,STL,QB,24,4,4,73,119,566,3,9,5,6,1.20,0,0,0,0,,0,3,1,0,,,15,15.2,28.2,24.2,,51,
327,Chad Pennington\PennCh01,MIA,QB,33,3,3,51,74,413,1,2,3,7,2.33,0,0,0,0,,0,3,1,0,,,15,15.2,21.2,17.2,,52,
328,Danny Woodhead\WoodDa02,NYJ,WR,24,10,0,0,0,0,0,0,15,64,4.27,0,14,8,87,10.88,0,0,,0,,,15,23.1,23.1,19.1,,123,
329,Mike Cox\Cox_Mi20,KAN,RB,24,16,10,0,0,0,0,0,3,5,1.67,1,13,10,79,7.90,0,0,,1,,,14,24.4,24.4,19.4,,99,
330,Jacob Hester\HestJa00,SDG,RB,24,15,10,0,0,0,0,0,21,74,3.52,0,11,9,24,2.67,0,1,1,1,,,14,22.8,23.8,18.3,,101,
331,Brian Hoyer\HoyeBr00,NWE,QB,24,5,0,19,27,142,0,0,10,25,2.50,1,0,0,0,,0,0,,1,,,14,14.2,14.2,14.2,,53,
332,Edgerrin James\JameEd00,SEA,RB,31,7,0,0,0,0,0,0,46,125,2.72,0,3,3,19,6.33,0,1,,0,,,14,17.4,20.4,15.9,,100,
333,Michael Bennett\BennMi00,SDG,RB,31,6,0,0,0,0,0,0,23,65,2.83,0,7,6,65,10.83,0,0,,0,,,13,19.0,19.0,16.0,,104,
334,Daniel Coats\CoatDa00,CIN,TE,25,16,11,0,0,0,0,0,0,0,,0,31,16,150,9.38,0,2,1,0,,,13,29.0,33.0,21.0,,56,
335,BenJarvus Green-Ellis\GreeBe00,NWE,RB,24,12,0,0,0,0,0,0,26,114,4.38,0,5,2,11,5.50,0,0,,0,,,13,14.5,17.5,13.5,,106,
336,Nate Hughes\HughNa00,JAX,WR,24,8,0,0,0,0,0,0,0,0,,0,12,5,70,14.00,1,0,,1,,,13,18.0,18.0,15.5,,124,
337,Tyrell Sutton\SuttTy00,CAR,RB,23,7,1,0,0,0,0,0,12,68,5.67,0,11,6,62,10.33,0,0,,0,,,13,19.0,19.0,16.0,,103,
338,Naufahu Tahi\TahiNa00,MIN,RB,28,15,2,0,0,0,0,0,3,5,1.67,0,12,10,67,6.70,1,0,,1,,,13,23.2,23.2,18.2,,102,
339,Danny Ware\WareDa00,NYG,RB,24,8,0,0,0,0,0,0,13,73,5.62,1,4,3,15,5.00,0,1,1,1,,,13,15.8,16.8,14.3,,105,
340,Brad Cottam\CottBr00,KAN,TE,25,8,1,0,0,0,0,0,0,0,,0,15,9,120,13.33,0,0,,0,,,12,21.0,24.0,16.5,,57,
341,Michael Gaines\GainMi00,2TM,TE,29,10,7,0,0,0,0,0,0,0,,0,9,5,59,11.80,1,0,,1,,,12,16.9,16.9,14.4,,58,
342,Brandon Lloyd\LloyBr00,DEN,WR,28,2,1,0,0,0,0,0,0,0,,0,18,8,117,14.63,0,0,,0,,,12,19.7,22.7,15.7,,125,
343,Ovie Mughelli\MughOv00,ATL,RB,29,14,7,0,0,0,0,0,4,10,2.50,0,10,7,51,7.29,1,0,,1,,,12,19.1,19.1,15.6,,107,
344,Tim Castille\CastTi20,KAN,RB,25,7,0,0,1,0,0,1,14,55,3.93,0,6,4,37,9.25,1,1,1,1,,,11,15.2,17.2,14.2,,109,
345,Jarett Dillard\DillJa00,JAX,WR,24,7,0,0,0,0,0,0,0,0,,0,8,6,106,17.67,0,0,,0,,,11,16.6,19.6,13.6,,129,
346,Brian Finneran\FinnBr00,ATL,WR,33,10,2,0,0,0,0,0,0,0,,0,16,11,111,10.09,0,0,,0,,,11,22.1,25.1,16.6,,126,
347,Casey Fitzsimmons\FitzCa00,DET,TE,29,12,1,0,0,0,0,0,0,0,,0,27,18,128,7.11,0,1,1,0,,,11,28.8,32.8,19.8,,60,
348,Lavelle Hawkins\HawkLa00,TEN,WR,23,10,0,0,0,0,0,0,0,0,,0,14,7,110,15.71,0,0,,0,,,11,18.0,21.0,14.5,,127,
349,Steve Heiden\HeidSt00,CLE,TE,33,7,6,0,0,0,0,0,0,0,,0,17,10,73,7.30,1,1,1,1,,,11,21.3,22.3,16.3,,59,
350,Peyton Hillis\HillPe00,DEN,RB,23,14,2,0,0,0,0,0,13,54,4.15,1,6,4,19,4.75,0,1,1,1,,,11,15.3,16.3,13.3,,108,
351,Tarvaris Jackson\JackTa00,MIN,QB,26,8,0,14,21,201,1,0,17,-10,-0.59,0,0,0,0,,0,0,,0,,,11,11.0,11.0,11.0,,54,
352,Matt Leinart\LeinMa00,ARI,QB,26,8,1,51,77,435,0,3,9,-6,-0.67,0,0,0,0,,0,1,,0,,,11,10.8,16.8,13.8,,55,
353,Moran Norris\NorrMo00,SFO,RB,31,16,7,0,0,0,0,0,14,41,2.93,1,11,7,31,4.43,0,1,1,1,,,11,18.2,19.2,14.7,,110,
354,Brian Robiskie\RobiBr00,CLE,WR,22,11,1,0,0,0,0,0,0,0,,0,20,7,106,15.14,0,0,,0,,,11,17.6,20.6,14.1,,128,
355,Anthony Becht\BechAn00,ARI,TE,32,16,10,0,0,0,0,0,0,0,,0,12,7,61,8.71,1,1,1,1,,,10,17.1,18.1,13.6,,62,
356,Eldra Buckley\BuckEl00,PHI,RB,24,16,0,0,0,0,0,0,15,44,2.93,1,0,0,0,,0,0,,1,,,10,10.4,10.4,10.4,,111,
357,Ruvell Martin\MartRu00,STL,WR,27,8,0,0,0,0,0,0,0,0,,0,12,6,99,16.50,0,0,,0,,,10,15.9,15.9,12.9,,131,
358,Kevin Ogletree\OgleKe00,DAL,WR,22,11,0,0,0,0,0,0,1,6,6.00,0,8,7,96,13.71,0,2,,0,,,10,17.2,17.2,13.7,,130,
359,Gary Russell\RussGa00,OAK,RB,23,12,4,0,0,0,0,0,3,0,0.00,0,15,12,96,8.00,0,1,,0,,,10,21.6,21.6,15.6,,112,
360,Derek Schouman\SchoDe00,BUF,TE,24,2,2,0,0,0,0,0,0,0,,0,11,9,103,11.44,0,0,,0,,,10,19.3,22.3,14.8,,61,
361,Billy Volek\VoleBi00,SDG,QB,33,4,0,20,31,231,1,1,9,-9,-1.00,0,0,0,0,,0,0,,0,,,10,10.3,11.3,11.3,,56,
362,Billy Bajema\BajeBi00,STL,TE,27,16,5,0,0,0,0,0,0,0,,0,11,8,94,11.75,0,0,,0,,,9,17.4,17.4,13.4,,63,
363,LaMont Jordan\JordLa00,DEN,RB,31,9,0,0,0,0,0,0,25,86,3.44,0,4,0,0,,0,0,,0,,,9,8.6,8.6,8.6,,115,
364,Corey McIntyre\McInCo00,BUF,RB,30,15,4,0,0,0,0,0,5,34,6.80,0,8,7,55,7.86,0,0,,0,,,9,15.9,15.9,12.4,,113,
365,Tom Santi\SantTo00,IND,TE,24,3,2,0,0,0,0,0,0,0,,0,11,8,107,13.38,0,1,1,0,,,9,16.7,20.7,12.7,,66,
366,Matt Spaeth\SpaeMa00,PIT,TE,26,16,8,0,0,0,0,0,0,0,,0,7,5,25,5.00,1,1,,1,,,9,13.5,13.5,11.0,,67,
367,Kory Sperry\SperKo00,MIA,TE,24,8,1,0,0,0,0,0,0,0,,0,6,3,31,10.33,1,0,,1,,,9,12.1,12.1,10.6,,64,
368,Lawrence Vickers\VickLa00,CLE,RB,26,16,9,0,0,0,0,0,0,0,,0,18,8,27,3.38,1,1,,1,,,9,16.7,16.7,12.7,,114,
369,Todd Watkins\WatkTo20,OAK,WR,26,13,1,0,0,0,0,0,0,0,,0,19,8,90,11.25,0,0,,0,,,9,17.0,17.0,13.0,,132,
370,Kris Wilson\WilsKr00,SDG,TE,28,16,0,0,0,0,0,0,0,0,,0,6,4,28,7.00,1,0,,1,,,9,12.8,12.8,10.8,,65,
371,Kevin Curtis\CurtKe00,PHI,WR,31,3,1,0,0,0,0,0,0,0,,0,15,6,77,12.83,0,0,,0,,,8,13.7,13.7,10.7,,133,
372,Darnell Dinkins\DinkDa00,NOR,TE,32,11,3,0,0,0,0,0,0,0,,0,7,5,22,4.40,1,0,,1,,,8,13.2,13.2,10.7,,68,
373,Madison Hedgecock\HedgMa00,NYG,RB,28,16,9,0,0,0,0,0,0,0,,0,9,4,23,5.75,1,0,,1,,,8,12.3,12.3,10.3,,116,
374,Owen Schmitt\SchmOw00,SEA,RB,24,15,1,0,0,0,0,0,0,0,,0,11,6,21,3.50,1,0,,1,,,8,14.1,14.1,11.1,,117,
375,Troy Smith\SmitTr02,BAL,QB,25,4,0,5,9,24,0,1,8,31,3.88,1,0,0,0,,0,0,,1,,,8,8.1,9.1,9.1,,58,
376,Tony Stewart\StewTo00,OAK,TE,30,15,4,0,0,0,0,0,0,0,,0,15,10,78,7.80,0,0,,0,,,8,17.8,17.8,12.8,,69,
377,Pat White\WhitPa01,MIA,QB,23,13,0,0,5,0,0,0,21,81,3.86,0,0,0,0,,0,1,,0,,,8,8.1,8.1,8.1,,57,
378,Brian Clark\ClarBr00,TAM,WR,26,14,0,0,0,0,0,0,0,0,,0,18,6,65,10.83,0,0,,0,,,7,12.5,12.5,9.5,,136,
379,Jared Cook\CookJa02,TEN,TE,22,14,0,0,0,0,0,0,0,0,,0,15,9,74,8.22,0,0,,0,,,7,16.4,16.4,11.9,,70,
380,Terrance Copper\CoppTe00,KAN,WR,27,15,2,0,0,0,0,0,0,0,,0,6,4,68,17.00,0,0,,0,,,7,10.8,10.8,8.8,,134,
381,Joey Galloway\GallJo00,NWE,WR,38,3,2,0,0,0,0,0,0,0,,0,20,7,67,9.57,0,0,,0,,,7,13.7,13.7,10.2,,135,
382,Jim Kleinsasser\KleiJi00,MIN,TE,32,16,8,0,0,0,0,0,0,0,,0,16,10,70,7.00,0,0,,0,,,7,17.0,17.0,12.0,,71,
383,Chris Ogbonnaya\OgboCh00,STL,RB,23,2,0,0,0,0,0,0,11,50,4.55,0,2,1,19,19.00,0,0,,0,,,7,7.9,7.9,7.4,,118,
384,Travis Beckum\BeckTr00,NYG,TE,22,15,2,0,0,0,0,0,0,0,,0,10,8,55,6.88,0,0,,0,,,6,13.5,13.5,9.5,,76,
385,James Casey\CaseJa00,HOU,RB,25,15,0,0,0,0,0,0,0,0,,0,12,6,64,10.67,0,0,,0,,,6,12.4,12.4,9.4,,119,
386,Patrick Cobbs\CobbPa00,MIA,RB,26,5,0,0,0,0,0,0,6,36,6.00,0,4,3,23,7.67,0,0,,0,,,6,8.9,8.9,7.4,,121,
387,Todd Collins\CollTo00,WAS,QB,38,3,0,12,23,144,0,0,1,0,0.00,0,0,0,0,,0,2,,0,,,6,5.8,5.8,5.8,,59,
388,Andre' Davis\DaviAn01,HOU,WR,30,14,1,0,0,0,0,0,0,0,,0,11,6,59,9.83,0,0,,0,,,6,11.9,11.9,8.9,,139,
389,Craig Davis\DaviCr00,SDG,WR,24,1,0,0,0,0,0,0,1,4,4.00,0,7,6,52,8.67,0,0,,0,,,6,11.6,11.6,8.6,,141,
390,Bobby Engram\EngrBo00,KAN,WR,36,5,0,0,0,0,0,0,0,0,,0,10,5,61,12.20,0,0,,0,,,6,11.1,11.1,8.6,,138,
391,Derek Fine\FineDe00,BUF,TE,26,8,6,0,0,0,0,0,0,0,,0,18,9,64,7.11,0,0,,0,,,6,15.4,15.4,10.9,,72,
392,Ben Hartsock\HartBe00,NYJ,TE,29,16,7,0,0,0,0,0,0,0,,0,4,1,2,2.00,1,0,,1,,,6,7.2,7.2,6.7,,74,
393,Sinorice Moss\MossSi00,NYG,WR,26,8,0,0,0,0,0,0,0,0,,0,4,1,18,18.00,1,1,1,1,,,6,6.8,7.8,6.3,,140,
394,Adrian Peterson\PeteAd00,CHI,RB,30,14,0,0,0,0,0,0,7,51,7.29,0,2,2,11,5.50,0,0,,0,,,6,8.2,8.2,7.2,,120,
395,John Phillips\PhilJo00,DAL,TE,22,16,4,0,0,0,0,0,0,0,,0,9,7,62,8.86,0,0,,0,,,6,13.2,13.2,9.7,,73,
396,Tony Richardson\RichTo00,NYJ,RB,38,16,10,0,0,0,0,0,7,48,6.86,0,5,3,10,3.33,0,0,,0,,,6,8.8,8.8,7.3,,122,
397,Gijon Robinson\RobiGi21,IND,TE,25,13,10,0,0,0,0,0,0,0,,0,15,9,62,6.89,0,0,,0,,,6,15.2,15.2,10.7,,75,
398,Micheal Spurlock\SpurMi00,2TM,WR,26,6,0,0,1,0,0,0,1,3,3.00,0,0,0,0,,0,1,,1,,,6,6.3,6.3,6.3,,137,
399,Drew Stanton\StanDr00,DET,QB,25,3,1,26,51,259,0,6,9,33,3.67,1,0,0,0,,0,1,1,1,,,6,5.7,12.7,11.7,,60,
400,Kellen Clemens\ClemKe00,NYJ,QB,26,10,1,13,26,125,0,0,12,1,0.08,0,0,0,0,,0,2,,0,,,5,5.1,5.1,5.1,,61,
401,Greg Estandia\EstaGr01,2TM,TE,27,6,1,0,0,0,0,0,0,0,,0,13,4,45,11.25,0,0,,0,,,5,8.5,8.5,6.5,,77,
402,Samkon Gado\GadoSa00,STL,RB,27,15,0,0,0,0,0,0,14,26,1.86,0,3,3,25,8.33,0,0,,0,,,5,8.1,8.1,6.6,,124,
403,Quinten Lawrence\LawrQu00,KAN,WR,25,6,1,0,0,0,0,0,2,42,21.00,0,2,1,9,9.00,0,0,,0,,,5,6.1,6.1,5.6,,142,
404,Louis Rankin\RankLo00,2TM,RB,24,9,0,0,0,0,0,0,8,36,4.50,0,7,5,33,6.60,0,1,1,0,,,5,9.9,10.9,7.4,,126,
405,Javon Ringer\RingJa00,TEN,RB,22,7,0,0,0,0,0,0,8,48,6.00,0,0,0,0,,0,0,,0,,,5,4.8,4.8,4.8,,127,
406,Courtney Roby\RobyCo00,NOR,WR,26,15,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,2,1,1,,,5,5.6,6.6,5.1,,143,
407,Aaron Stecker\StecAa00,ATL,RB,34,9,0,0,0,0,0,0,5,15,3.00,0,5,5,34,6.80,0,0,,0,,,5,9.9,9.9,7.4,,125,
408,Albert Young\YounAl01,MIN,RB,24,7,0,0,0,0,0,0,12,53,4.42,0,0,0,0,,0,0,,0,,,5,5.3,5.3,5.3,,123,
409,Ahmard Hall\HallAh00,TEN,RB,30,16,7,0,0,0,0,0,1,5,5.00,0,16,12,79,6.58,0,2,2,0,,,4,16.4,18.4,10.4,,128,
410,Korey Hall\HallKo99,GNB,RB,26,11,5,0,0,0,0,0,0,0,,0,7,5,41,8.20,0,0,,0,,,4,9.1,9.1,6.6,,131,
411,Gartrell Johnson\JohnGa01,NYG,RB,23,10,0,0,0,0,0,0,13,43,3.31,0,1,0,0,,0,0,,0,,,4,4.3,4.3,4.3,,129,
412,Greg Jones\JoneGr01,JAX,RB,28,13,7,0,0,0,0,0,4,23,5.75,0,10,5,14,2.80,0,0,,0,,,4,8.7,8.7,6.2,,133,
413,Kenny Moore\MoorKe00,CAR,WR,24,12,1,0,0,0,0,0,0,0,,0,11,6,59,9.83,0,1,1,0,,,4,9.9,10.9,6.9,,144,
414,Kolby Smith\SmitKo00,KAN,RB,25,4,0,0,0,0,0,0,15,33,2.20,0,2,2,9,4.50,0,0,,0,,,4,6.2,6.2,5.2,,130,
415,Stephen Spach\SpacSt00,ARI,TE,27,7,5,0,0,0,0,0,0,0,,0,10,4,38,9.50,0,0,,0,,,4,7.8,7.8,5.8,,79,
416,Jonathan Stupar\StupJo00,BUF,TE,25,14,2,0,0,0,0,0,0,0,,0,11,6,40,6.67,0,0,,0,,,4,10.0,10.0,7.0,,78,
417,Jacob Tamme\TammJa00,IND,TE,24,16,1,0,0,0,0,0,0,0,,0,10,3,35,11.67,0,0,,0,,,4,6.5,6.5,5.0,,80,
418,Tyler Thigpen\ThigTy00,2TM,QB,25,2,0,4,8,83,1,2,2,3,1.50,0,0,0,0,,0,0,,0,,,4,3.6,5.6,5.6,,62,
419,Derrick Williams\WillDe05,DET,WR,23,11,0,0,0,0,0,0,1,4,4.00,0,13,6,52,8.67,0,2,1,0,,,4,9.6,10.6,6.6,,145,
420,DeShawn Wynn\WynnDe00,GNB,RB,26,4,0,0,0,0,0,0,6,19,3.17,0,7,2,19,9.50,0,0,,0,,,4,5.8,5.8,4.8,,132,
421,Hank Baskett\BaskHa00,2TM,WR,27,12,0,0,0,0,0,0,0,0,,0,12,5,34,6.80,0,0,,0,,,3,8.4,8.4,5.9,,146,
422,Darcy Johnson\JohnDa03,NYG,TE,26,13,4,0,0,0,0,0,0,0,,0,7,5,32,6.40,0,1,,0,,,3,8.2,8.2,5.7,,81,
423,Jeremi Johnson\JohnJe00,CIN,RB,29,16,8,0,0,0,0,0,4,8,2.00,0,12,6,41,6.83,0,1,1,0,,,3,8.9,9.9,5.9,,135,
424,Luke Lawton\LawtLu00,OAK,RB,29,13,3,0,0,0,0,0,0,0,,0,10,7,31,4.43,0,0,,0,,,3,10.1,10.1,6.6,,134,
425,Marko Mitchell\MitcMa00,WAS,WR,24,10,0,0,0,0,0,0,0,0,,0,7,4,32,8.00,0,0,,0,,,3,7.2,7.2,5.2,,147,
426,Jake Nordin\NordJa00,DET,TE,25,4,1,0,0,0,0,0,0,0,,0,3,2,26,13.00,0,0,,0,,,3,4.6,4.6,3.6,,83,
427,Michael Robinson\RobiMi00,SFO,RB,26,15,0,0,0,0,0,0,3,2,0.67,0,11,6,24,4.00,0,0,,0,,,3,8.6,8.6,5.6,,136,
428,Alex Smith\SmitAl02,PHI,TE,27,16,5,0,0,0,0,0,0,0,,0,8,3,25,8.33,0,0,,0,,,3,5.5,5.5,4.0,,84,
429,L.J. Smith\SmitL.00,BAL,TE,29,12,0,0,0,0,0,0,0,0,,0,3,2,31,15.50,0,0,,0,,,3,5.1,5.1,4.1,,82,
430,Brian St. Pierre\St.PBr20,ARI,QB,30,1,0,2,4,12,1,1,1,2,2.00,0,0,0,0,,0,1,,0,,,3,2.7,3.7,3.7,,63,
431,Ramses Barden\BardRa00,NYG,WR,23,3,0,0,0,0,0,0,0,0,,0,1,1,16,16.00,0,0,,0,,,2,2.6,2.6,2.1,,153,
432,Arnaz Battle\BattAr00,SFO,WR,29,15,0,0,0,0,0,0,0,0,,0,5,5,40,8.00,0,6,1,0,,,2,7.0,8.0,4.5,,150,
433,Jackie Battle\BattJa00,KAN,RB,26,5,0,0,0,0,0,0,7,21,3.00,0,2,2,-3,-1.50,0,0,,0,,,2,3.8,3.8,2.8,,144,
434,Brian Brohm\BrohBr00,BUF,QB,24,2,1,17,29,146,0,2,3,-3,-1.00,0,0,0,0,,0,0,,0,,,2,1.5,3.5,3.5,,65,
435,Carey Davis\DaviCa00,PIT,RB,28,6,0,0,0,0,0,0,2,15,7.50,0,0,0,0,,0,0,,0,,,2,1.5,1.5,1.5,,146,
436,James Davis\DaviJa03,CLE,RB,23,2,0,0,0,0,0,0,9,15,1.67,0,5,4,5,1.25,0,0,,0,,,2,6.0,6.0,4.0,,139,
437,Kyle Eckel\EckeKy00,NOR,RB,28,7,2,0,0,0,0,0,2,6,3.00,0,3,2,14,7.00,0,0,,0,,,2,4.0,4.0,3.0,,143,
438,John Gilmore\GilmJo00,TAM,TE,30,13,2,0,0,0,0,0,0,0,,0,7,3,23,7.67,0,0,,0,,,2,5.3,5.3,3.8,,85,
439,Verron Haynes\HaynVe00,ATL,RB,30,7,2,0,0,0,0,0,0,0,,0,4,3,20,6.67,0,0,,0,,,2,5.0,5.0,3.5,,140,
440,Brandon Jones\JoneBr02,SFO,WR,27,8,0,0,0,0,0,0,0,0,,0,5,1,18,18.00,0,0,,0,,,2,2.8,2.8,2.3,,151,
441,Mike Karney\KarnMi00,STL,RB,28,14,8,0,0,0,0,0,2,8,4.00,0,9,6,16,2.67,0,0,,0,,,2,8.4,8.4,5.4,,137,
442,Dan Kreider\KreiDa00,ARI,RB,32,14,3,0,0,0,0,0,0,0,,0,6,4,20,5.00,0,0,,0,,,2,6.0,6.0,4.0,,142,
443,Brandon Myers\MyerBr00,OAK,TE,24,11,2,0,0,0,0,0,0,0,,0,6,4,19,4.75,0,0,,0,,,2,5.9,5.9,3.9,,86,
444,Ben Obomanu\ObomBe00,SEA,WR,26,14,0,0,0,0,0,0,0,0,,0,5,4,41,10.25,0,1,1,0,,,2,6.1,7.1,4.1,,148,
445,Xavier Omon\OmonXa00,BUF,RB,24,5,0,0,0,0,0,0,5,22,4.40,0,1,0,0,,0,0,,0,,,2,2.2,2.2,2.2,,138,
446,Kassim Osgood*\OsgoKa00,SDG,WR,29,16,0,0,0,0,0,0,0,0,,0,5,1,17,17.00,0,0,,0,,,2,2.7,2.7,2.2,,152,
447,John Owens\OwenJo00,SEA,TE,29,16,3,0,0,0,0,0,0,0,,0,6,3,16,5.33,0,0,,0,,,2,4.6,4.6,3.1,,87,
448,Jalen Parmele\ParmJa00,BAL,RB,24,7,0,0,0,0,0,0,5,17,3.40,0,0,0,0,,0,0,,0,,,2,1.7,1.7,1.7,,145,
449,Marcel Reece\ReecMa00,OAK,RB,24,2,0,0,0,0,0,0,0,0,,0,4,2,20,10.00,0,0,,0,,,2,4.0,4.0,3.0,,141,
450,Isaiah Stanback\StanIs00,NWE,QB,25,6,2,0,0,0,0,0,0,0,,0,7,3,22,7.33,0,0,,0,,,2,5.2,5.2,3.7,,64,
451,Wallace Wright\WrigWa00,NYJ,WR,25,16,0,0,0,0,0,0,0,0,,0,3,2,21,10.50,0,0,,0,,,2,4.1,4.1,3.1,,149,
452,Deon Anderson\AndeDe01,DAL,RB,26,16,9,0,0,0,0,0,0,0,,0,3,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,150,
453,Charlie Batch\BatcCh00,PIT,QB,35,1,0,1,2,17,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,0.7,0.7,0.7,,67,
454,Mark Brunell\BrunMa00,NOR,QB,39,16,1,15,30,102,0,1,4,-12,-3.00,0,0,0,0,,0,0,,0,,,1,0.9,1.9,1.9,,66,
455,Tim Carter\CartTi00,STL,WR,30,2,0,0,0,0,0,0,0,0,,0,5,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,160,
456,Yamon Figurs\FiguYa00,2TM,WR,26,6,0,0,0,0,0,0,1,-2,-2.00,0,2,1,7,7.00,0,0,,0,,,1,1.5,1.5,1.0,,164,
457,Tyler Grisham\GrisTy00,PIT,WR,22,4,0,0,0,0,0,0,0,0,,0,2,1,14,14.00,0,0,,0,,,1,2.4,2.4,1.9,,154,
458,James Hardy\HardJa00,BUF,WR,24,2,0,0,0,0,0,0,0,0,,0,1,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,159,
459,Anthony Hill\HillAn00,HOU,TE,24,5,0,0,0,0,0,0,0,0,,0,2,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,90,
460,Tory Humphrey\HumpTo00,NOR,TE,26,1,0,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,94,
461,David Johnson\JohnDa05,PIT,TE,22,15,3,0,0,0,0,0,0,0,,0,4,2,9,4.50,0,0,,0,,,1,2.9,2.9,1.9,,91,
462,Jaymar Johnson\JohnJa01,MIN,WR,25,6,0,0,0,0,0,0,0,0,,0,1,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,158,
463,Steve Johnson\JohnSt00,BUF,WR,23,5,0,0,0,0,0,0,0,0,,0,3,2,10,5.00,0,0,,0,,,1,3.0,3.0,2.0,,157,
464,Jordan Kent\KentJo20,STL,WR,25,5,0,0,0,0,0,0,0,0,,0,3,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,163,
465,Joe Klopfenstein\KlopJo00,BUF,TE,26,1,1,0,0,0,0,0,0,0,,0,2,1,11,11.00,0,0,,0,,,1,2.1,2.1,1.6,,89,
466,Brandon Manumaleuna\ManuBr00,SDG,TE,29,16,5,0,0,0,0,0,0,0,,0,7,5,13,2.60,0,0,,0,,,1,6.3,6.3,3.8,,88,
467,Charly Martin\MartCh00,CAR,WR,25,7,0,0,0,0,0,0,0,0,,0,2,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,161,
468,Jason McKie\McKiJa00,CHI,RB,29,16,11,0,0,0,0,0,0,0,,0,10,5,13,2.60,0,0,,0,,,1,6.3,6.3,3.8,,147,
469,Jake O'Connell\OConJa00,KAN,TE,24,4,2,0,0,0,0,0,0,0,,0,10,2,7,3.50,0,0,,0,,,1,2.7,2.7,1.7,,93,
470,Bear Pascoe\PascBe00,NYG,TE,23,4,1,0,0,0,0,0,0,0,,0,1,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,92,
471,Kory Sheets\SheeKo00,MIA,RB,24,2,0,0,0,0,0,0,1,5,5.00,0,0,0,0,,0,0,,0,,,1,0.5,0.5,0.5,,151,
472,Matthew Slater\SlatMa00,NWE,WR,24,14,0,0,0,0,0,0,1,6,6.00,0,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,162,
473,Terrelle Smith\SmitTe00,DET,RB,31,8,0,0,0,0,0,0,0,0,,0,4,2,7,3.50,0,0,,0,,,1,2.7,2.7,1.7,,148,
474,John Standeford\StanJo00,DET,WR,27,2,0,0,0,0,0,0,0,0,,0,3,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,165,
475,Limas Sweed\SweeLi00,PIT,WR,25,9,0,0,0,0,0,0,0,0,,0,5,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,166,
476,Brandon Tate\TateBr00,NWE,WR,22,2,1,0,0,0,0,0,1,11,11.00,0,2,0,0,,0,0,,0,,,1,1.1,1.1,1.1,,156,
477,Javarris Williams\WillJa05,KAN,RB,23,4,0,0,0,0,0,0,6,6,1.00,0,1,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,149,
